"2025-01-01T23:22:56Z";"CREATE_CHEST";"{"chest":{"location":{"world":"world","x":-191.0,"y":-52.0,"z":-45.0},"createdAt":1735773776032,"expireAt":1735774376032,"owner":{"name":"VoidCLX","op":false,"id":"320dfa93-5d1a-3b7d-940a-2d66d7d9c243","entity-id":591,"location":{"world":"world","x":-190.65260504810027,"y":-52.0,"z":-44.589140057015776,"yaw":-32.097473,"pitch":84.735886}},"isProtected":false,"inventory":{"type":"CHEST","size":9,"content":[{"v":3955,"type":"IRON_AXE","meta":{"meta-type":"UNSPECIFIC","Damage":68}},{"v":3955,"type":"IRON_PICKAXE","meta":{"meta-type":"UNSPECIFIC","Damage":62}},{"v":3955,"type":"RAW_IRON","amount":14},{"v":3955,"type":"RAW_GOLD","amount":4},{"v":3955,"type":"ROTTEN_FLESH","amount":3},{"v":3955,"type":"BONE"},{"v":3955,"type":"DIAMOND","amount":6},{"v":3955,"type":"DIAMOND_CHESTPLATE","meta":{"meta-type":"ARMOR","Damage":10}}]}}}"
"2025-01-01T23:23:10Z";"DESTROY_CHEST";"{"chest":{"location":{"world":"world","x":-191.0,"y":-52.0,"z":-45.0},"createdAt":1735773776032,"expireAt":1735774376032,"owner":{"name":"VoidCLX","op":false,"id":"320dfa93-5d1a-3b7d-940a-2d66d7d9c243","entity-id":591,"location":{"world":"world","x":-190.65260504810027,"y":-52.0,"z":-44.589140057015776,"yaw":-35.514347,"pitch":86.30582}},"isProtected":false,"inventory":{"type":"CHEST","size":9,"content":[]}},"reason":"PLAYER","extra":{"player":{"name":"VoidCLX","op":false,"id":"320dfa93-5d1a-3b7d-940a-2d66d7d9c243","entity-id":591,"location":{"world":"world","x":-190.65260504810027,"y":-52.0,"z":-44.589140057015776,"yaw":-35.514347,"pitch":86.30582}}}}"
"2025-01-01T23:27:25Z";"CREATE_CHEST";"{"chest":{"location":{"world":"world","x":-188.0,"y":-46.0,"z":20.0},"createdAt":1735774045181,"expireAt":1735774645181,"owner":{"name":"VoidCLX","op":false,"id":"320dfa93-5d1a-3b7d-940a-2d66d7d9c243","entity-id":591,"location":{"world":"world","x":-187.5964379048876,"y":-46.0,"z":20.99731418321728,"yaw":24.737,"pitch":72.2693}},"isProtected":false,"inventory":{"type":"CHEST","size":9,"content":[{"v":3955,"type":"IRON_AXE","meta":{"meta-type":"UNSPECIFIC","Damage":88}},{"v":3955,"type":"IRON_PICKAXE","meta":{"meta-type":"UNSPECIFIC","Damage":97}},{"v":3955,"type":"BONE"},{"v":3955,"type":"RAW_IRON","amount":14},{"v":3955,"type":"RAW_GOLD","amount":4},{"v":3955,"type":"ROTTEN_FLESH"},{"v":3955,"type":"DIAMOND","amount":8},{"v":3955,"type":"DIAMOND_CHESTPLATE","meta":{"meta-type":"ARMOR","Damage":18}}]}}}"
"2025-01-01T23:28:24Z";"DESTROY_CHEST";"{"chest":{"location":{"world":"world","x":-188.0,"y":-46.0,"z":20.0},"createdAt":1735774045181,"expireAt":1735774645181,"owner":{"name":"VoidCLX","op":false,"id":"320dfa93-5d1a-3b7d-940a-2d66d7d9c243","entity-id":591,"location":{"world":"world","x":-187.22576014767836,"y":-46.0,"z":20.22608167847661,"yaw":38.958584,"pitch":90.0}},"isProtected":false,"inventory":{"type":"CHEST","size":9,"content":[]}},"reason":"PLAYER","extra":{"player":{"name":"VoidCLX","op":false,"id":"320dfa93-5d1a-3b7d-940a-2d66d7d9c243","entity-id":591,"location":{"world":"world","x":-187.22576014767836,"y":-46.0,"z":20.22608167847661,"yaw":38.958584,"pitch":90.0}}}}"
